snapshot_id,scene_variant,geometry_seed,measurement_seed,repeat_index,condition,source_point_count,target_point_count,source_raw_checksum,target_raw_checksum,reference_pose_raw_checksum,parent_index_raw_checksum,snapshot_checksum,parent_index_unique_count,parent_index_out_of_range_count,parent_index_duplicate_count,lineage_violation_count,source_inverse_transform_pass,source_all_finite,target_all_finite,reference_pose_all_finite,reference_rotation_determinant,reference_rotation_orthogonality_defect_fro,reference_rotation_quality_pass,reconstruction_error_median_m,reconstruction_error_q95_m,reconstruction_error_max_m,predicted_quantization_median_m,predicted_quantization_q95_m,predicted_quantization_max_m,closure_residual_max_m,float64_guard_max_m,max_normalized_closure_ratio,closure_residual_violation_count,actual_error_bound_violation_count,quantization_closure_pass,raw_checksum_pass,file_checksum_pass,metadata_checksum_pass,snapshot_checksum_pass,metadata_statistics_match
phase-a-v1/END_FACE_TRANSITION_PRESENT/0/1/3,END_FACE_TRANSITION_PRESENT,1850310744,1664898153,3,IDEAL_MATCHED,36533,48723,4d53aa10045caa2d0fafd63c6056b737fe1c0d2f027a1f942f1b702fc53dcb4a,b6d33cebbdbab232bd72dd63679a386d97f2550b978f141134816bd625c888f8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,443b5a8b3290273cd927559de97c5c18ed5d23654c8e1b5d6341ddd222f47c5b,6ad1f0f2c4257f01b16471ba082db4aff47c6752a27e34b7f80aca395d7dc6f9,36533,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146313499190633e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/0/1/4,END_FACE_TRANSITION_PRESENT,1850310744,1664898153,4,IDEAL_MATCHED,36709,48723,a39c8c5f04056cb8f7567c091f8d4ce3bc2fc5f3317d89b19fc7838c586df18e,b6d33cebbdbab232bd72dd63679a386d97f2550b978f141134816bd625c888f8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,45d4136b3972445a416801d9df7df8cf4d32d6db67f10a8c02c4fd4babd375c0,b42d0dbfd2011d3f38121a634089415c7097f690818f0a13721b1dd6d209027c,36709,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464062335257197e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/1/0/0,END_FACE_TRANSITION_PRESENT,1957656152,217775206,0,IDEAL_MATCHED,36584,48718,79fbb9ca73f5b3949da9724741834e7f4a236c531adb721265ce24d18a26241a,5e8db80e269cd9215d1d837842beee1865829bd1885785186ed96637c72f4a0f,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,246afa6ddac50b056786a74b671606e878bada4f0bfeb255d6d29ffc12ad7739,3044e3ee5adf8140b80b94540737392d6ad38aba740cca0f578280c29a2a3141,36584,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463554936043128e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/1/0/1,END_FACE_TRANSITION_PRESENT,1957656152,217775206,1,IDEAL_MATCHED,36508,48718,6ee7dac88812133b251ca18895c2f124df749900b9b5f31f0f711c66f8257f7e,5e8db80e269cd9215d1d837842beee1865829bd1885785186ed96637c72f4a0f,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,e839195e116eb57aa061470e4ecd47c23816f7106f07431f50e28e760b308f8f,4d04b3e4736f62ac4c6fb464b83e476ad2d345e1767a7a7be556e0b71a11aaa8,36508,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463554936043128e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/1/0/2,END_FACE_TRANSITION_PRESENT,1957656152,217775206,2,IDEAL_MATCHED,36406,48718,faed91080fc3b1bfd087cb82a722b912a4def27a6be1600ca5b9f5236fa06804,5e8db80e269cd9215d1d837842beee1865829bd1885785186ed96637c72f4a0f,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,b68f4768f5edb2930f558f2fe125b0fd59f1443d43871dc1a6081750f7b2e97c,c0c069ae3138371a33821d1c09538607da89c135ff39ce6f99a40aa5a5cce180,36406,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463554936043128e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/1/0/3,END_FACE_TRANSITION_PRESENT,1957656152,217775206,3,IDEAL_MATCHED,36486,48718,896ec9081731e219aa1b25bd1a0c75b411ffca5c29c678a9dd4c214c61a7bcca,5e8db80e269cd9215d1d837842beee1865829bd1885785186ed96637c72f4a0f,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,fd7dd48b14b531655b55e6bba59d2ced9ab5fbf9760370853f4be4f4856e4c64,bd7a7a0b5e5feafa9303ad04c06b93f5948b12c65c8a914d2a9f5945653872d9,36486,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146351622855747e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/1/0/4,END_FACE_TRANSITION_PRESENT,1957656152,217775206,4,IDEAL_MATCHED,36765,48718,52d37bba7a4a7cae9a523895491811367b87167eb9c68d2159c87440bb31e252,5e8db80e269cd9215d1d837842beee1865829bd1885785186ed96637c72f4a0f,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,e38a8df070263bd7ab81ff9cce7dbb410757557d1770b80ea9433d1c25f65783,ccff65597ce3d3fcd5a5970c5049900651f9303a977e1ae6c692eb0698e4c05d,36765,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146351622855747e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/1/1/0,END_FACE_TRANSITION_PRESENT,1957656152,1664898153,0,IDEAL_MATCHED,36680,48718,47122b9b9187c76f7e0460d3938a2382be8d2c3df4130632e146de3be12afd48,5e8db80e269cd9215d1d837842beee1865829bd1885785186ed96637c72f4a0f,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,290e77750241ad64a230c25912d071012bd7be68e11bee0c6e8391d60bf807cc,c88139272197276df0509c11052d94208ced6cad0f666b6ce1e99fa0e341aac2,36680,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463554936043128e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/1/1/1,END_FACE_TRANSITION_PRESENT,1957656152,1664898153,1,IDEAL_MATCHED,36470,48718,97a1758ebad7bd789cd6c346706a7773287ee9ac5fcf19fe7d2db4ebf133913a,5e8db80e269cd9215d1d837842beee1865829bd1885785186ed96637c72f4a0f,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,85ca6e2c39dd2a75f2547929d4bd31b5e2906caf173936763169d5ff860a4353,3c09f265e033b00eb2898325ec07af3a01bf259a6816eeb3896d1f8c27215d6e,36470,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146351622855747e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/1/1/2,END_FACE_TRANSITION_PRESENT,1957656152,1664898153,2,IDEAL_MATCHED,36302,48718,f3a45396c737b4dafea03bb66976811856235927559916d41e19bca23b892606,5e8db80e269cd9215d1d837842beee1865829bd1885785186ed96637c72f4a0f,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,05f4b5d5c72749565941cc1d783477af816c592049c9d5fef7c48d10decc4509,f3e06e94df446ad3203ba0808faa77724f3d69d5f1bf53cafd6025d02d94f615,36302,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463554936043128e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/1/1/3,END_FACE_TRANSITION_PRESENT,1957656152,1664898153,3,IDEAL_MATCHED,36656,48718,b1a773f7ea5fc03b0f28e010800a9191d1b208de15c0aa60d091406824be9279,5e8db80e269cd9215d1d837842beee1865829bd1885785186ed96637c72f4a0f,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,bfce748304ef9fd70838904124797a1e8097ef08cec0ef1d105698c9f87e2df6,8d0252dc32d1b87597482c44b9a17f4da249ff36c5d3afea86c1e59a42351bd8,36656,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463554936043128e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/1/1/4,END_FACE_TRANSITION_PRESENT,1957656152,1664898153,4,IDEAL_MATCHED,36423,48718,e0ef9fb22e2408f6616329e7b85c4f69d1d8a31ca8757c787d41f3d72acae5eb,5e8db80e269cd9215d1d837842beee1865829bd1885785186ed96637c72f4a0f,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,e73a45de01a5d62930e7befdbd205381b6c6553d2bb8569d9bc52233633213e2,e40809cf3f8df86f22ec23161ef1365beb1cc97d3a80a1fb2c80e92c310b29b1,36423,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146351622855747e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/0/0,END_FACE_TRANSITION_PRESENT,1334931069,217775206,0,IDEAL_MATCHED,36453,48714,1624acac63eccabca2a1461fe0424b226a166f75ddc2d4ae3a1eb1eb8b7497ee,0abec25d0f97ba9317442a6b32241e73c5eb2066b7d4803938ab71f2fb87e0c2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,a27512c7556845a78bd45e0279aa52ebb0ac0a45c758f13c3549c5eeb6d9727f,d6ff76595b183d80ec45ea7fb7eadf1a15c60b3d8126eba00b9d02beb3954be5,36453,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,1.1462946258714893e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/0/1,END_FACE_TRANSITION_PRESENT,1334931069,217775206,1,IDEAL_MATCHED,36502,48714,8eed275341ee381c2d3736c57342aea7e73a8df06a64ea556f7ffde1a33dda6b,0abec25d0f97ba9317442a6b32241e73c5eb2066b7d4803938ab71f2fb87e0c2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,2382ce224a6edeac9b668d13129401a2b18ea2f9db4fd6fadd4dc3aa073d99ce,0da23a368bd6e56feade4259a6d38cbfbad7026693b479f079312b2e75365382,36502,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,1.1462946258714893e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/0/2,END_FACE_TRANSITION_PRESENT,1334931069,217775206,2,IDEAL_MATCHED,36659,48714,f1bded854995000878e7798d498f49879def45e354e0047881ba2963014cb1e0,0abec25d0f97ba9317442a6b32241e73c5eb2066b7d4803938ab71f2fb87e0c2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,7b72dd2db42321fc8d73d73cdf1c7cb582b05595882a1ded68aeb65f3ca3177d,b54b65ed74be7020a3de169acbd111db4068377510062992cbf5d9f0386ea1e4,36659,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,1.1461274349136363e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/0/3,END_FACE_TRANSITION_PRESENT,1334931069,217775206,3,IDEAL_MATCHED,36439,48714,94f519dad92029443014505d4d120d3d2727afe9cf52123df615a1cb926de0e2,0abec25d0f97ba9317442a6b32241e73c5eb2066b7d4803938ab71f2fb87e0c2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,d18694d27ab1fd3a780de775912cd721b6a866c65d66f686c9fe12f6e481150a,6ec24945b08ce67a1e8ca442783cee3ce8ac1e34733ee7d9beee03124ae59d67,36439,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,1.1462946258714893e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/0/4,END_FACE_TRANSITION_PRESENT,1334931069,217775206,4,IDEAL_MATCHED,36727,48714,57c651ae234a183985f51199ea6c6925368d24af78891951714d7ce6a437bb56,0abec25d0f97ba9317442a6b32241e73c5eb2066b7d4803938ab71f2fb87e0c2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,aa2d9f0e0c13d6a04c24e6759ec2edfd8a9997bcd6bd953379ff95f9c8d043e6,de17fb5060a7af8055a9b664e5ccf346b4c34b47d31e411a299adfe506a8f30e,36727,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,1.1462946258714893e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/1/0,END_FACE_TRANSITION_PRESENT,1334931069,1664898153,0,IDEAL_MATCHED,36402,48714,cd41a5625191209053c89a71506ec5d5a7aa9bafc41814ce7cfc37c0dbc6145c,0abec25d0f97ba9317442a6b32241e73c5eb2066b7d4803938ab71f2fb87e0c2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,05ce071162defbc28a0bcd7166a4b916782971edf163d1f7371542cc7cdb85dd,c310960fd13df0ded5c098c7f8d24de8511c6dc896e9c60d81f72f9686663b03,36402,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.60770320892334e-08,4.842877388000488e-08,0.0,2.60770320892334e-08,4.842877388000488e-08,0.0,1.1462946258714893e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/1/1,END_FACE_TRANSITION_PRESENT,1334931069,1664898153,1,IDEAL_MATCHED,36706,48714,81564595e62d65c557c4ff1b06f923e98e2ec6e9bee0b3969db31f6bb74852dd,0abec25d0f97ba9317442a6b32241e73c5eb2066b7d4803938ab71f2fb87e0c2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,68fc115ecd9ccce3a950cc8c4f058da14bcfcf44de8e6851f86b25c6c4069a93,745dd0451c97a0cd3286934146501217bc393398e0320c8c83d95aebd9014528,36706,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,1.1462946258714893e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/1/2,END_FACE_TRANSITION_PRESENT,1334931069,1664898153,2,IDEAL_MATCHED,36601,48714,e2442e8ff7bedd314a4bffeee1e2e5754edcb48ef5ecb2982a6b9b5524198916,0abec25d0f97ba9317442a6b32241e73c5eb2066b7d4803938ab71f2fb87e0c2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,9723f913165a3062f6d6b98f0d2e530319c1764fd814bf7f6afcd6c4a3b1c352,55ec1045faaac273b005de39e139f8a868b07727a3f08b62e53f3efce4cdfa7b,36601,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.60770320892334e-08,4.842877388000488e-08,0.0,2.60770320892334e-08,4.842877388000488e-08,0.0,1.1462946258714893e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/1/3,END_FACE_TRANSITION_PRESENT,1334931069,1664898153,3,IDEAL_MATCHED,36490,48714,1f221f60de9e8884415d515fe10fa79e0eac52e74b8839af39e8b3abe4349d9c,0abec25d0f97ba9317442a6b32241e73c5eb2066b7d4803938ab71f2fb87e0c2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,006173d7d3e5ac749401f47c24773150eea0e03132e17fa522529d3a5ae06533,a607d2ca9d04462426f0843c3e04d8915e37e980d275c45ab35a8246d24a0949,36490,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,1.1462946258714893e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/1/4,END_FACE_TRANSITION_PRESENT,1334931069,1664898153,4,IDEAL_MATCHED,36593,48714,1fe2a126a314f83dfff5239742af09bc34153ef06cc8e8c3a501f19e4f212932,0abec25d0f97ba9317442a6b32241e73c5eb2066b7d4803938ab71f2fb87e0c2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,3fd7a5a669afd40b7c7a15deba18e3d4b4e8b776f2712fc4342aef01230e4063,eb6e34018b77bd98e0bc7348177b6192f49d1a32e77b7c2a8a43904a3cea5d63,36593,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,2.9802322387695312e-08,4.842877388000488e-08,0.0,1.1462946258714893e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/0/0/0,END_FACE_TRANSITION_WEAK,1850310744,217775206,0,IDEAL_MATCHED,35896,47912,2cf6e71df05dd91bf6c721ae5d4955d1edf6487b5469b32e6d5fa05c8cc33d66,458ac14d8e29eb934f3cac565aeba26afa53259a6b25e0a2022076219d18dbfe,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,864c0683262610bfa234f7806ea10a547e213824b20fb4fbf3dd511d8b2fed11,b5c6a94dcc00fee539246ff364fe352e1d6b7023b63e5ed82060979c9a53ed17,35896,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146418901592565e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/0/0/1,END_FACE_TRANSITION_WEAK,1850310744,217775206,1,IDEAL_MATCHED,35938,47912,5c7e79145ff8ec76030891c19d3dd0dd0e838e9a8cfd108fc5f5147ac9631bf4,458ac14d8e29eb934f3cac565aeba26afa53259a6b25e0a2022076219d18dbfe,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,f1dbd2e829af6619b78a326c106efab4b134275ddaaea29490daef1ee3249a1b,822943eaf376277c0d4df36117ce6a4c1a6975b64c8412c99d79b1467c2e60e6,35938,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146418901592565e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/0/0/2,END_FACE_TRANSITION_WEAK,1850310744,217775206,2,IDEAL_MATCHED,36001,47912,1d95228b37c64e7f058e68ad29da991a03cd99742b9e0b3c7a20b8bf41d40fe4,458ac14d8e29eb934f3cac565aeba26afa53259a6b25e0a2022076219d18dbfe,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,4692b34d52a9b1955fa1526693bc48d1bd072e19b9855106be93c4ea98aaac6c,2fc9a6728c884f2059eca3b0a32e259e90edf8e2cdf7bee65d72b26e7100b5ad,36001,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146418901592565e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/0/0/3,END_FACE_TRANSITION_WEAK,1850310744,217775206,3,IDEAL_MATCHED,35975,47912,71d6dde201ef4bfcd2f68f9cccdcd4e9afecea0ab4038e9f5f9a989775a52b1a,458ac14d8e29eb934f3cac565aeba26afa53259a6b25e0a2022076219d18dbfe,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,71797ca3d09667e89234a8b28b9cc0675a9383323163bf2c9bbca80baf012d76,f83f434eee76d2775cce1483f11dabc31922ed4d002fb215176235833073076f,35975,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462341373095413e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/0/0/4,END_FACE_TRANSITION_WEAK,1850310744,217775206,4,IDEAL_MATCHED,35826,47912,167c691bcd0a3717b6e8eae386411e0fdfd562607751110f2406b8db1883247e,458ac14d8e29eb934f3cac565aeba26afa53259a6b25e0a2022076219d18dbfe,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,cc9cc534e72dd5156023452672ee97628bd1cf116a7d9a736c1191699b860450,356d8dce9fab69ce609cbf61dbd5b40476d083e4063abe98cf9881c0ca551c51,35826,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146418901592565e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/0/1/0,END_FACE_TRANSITION_WEAK,1850310744,1664898153,0,IDEAL_MATCHED,35880,47912,7eb50dd3308c53c3a81b57c7125e2983162a29e442790bff5e0a7dc314985a30,458ac14d8e29eb934f3cac565aeba26afa53259a6b25e0a2022076219d18dbfe,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,957a09fdfbefc5b145390212f54c532e56dcba219b17f672daea2e53328e41ed,a08f39de6875c1271319068e523036ca9b517e4212e01e2713ee3368b1e986a0,35880,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146418901592565e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/0/1/1,END_FACE_TRANSITION_WEAK,1850310744,1664898153,1,IDEAL_MATCHED,35901,47912,c8875b97ca8f199242e82b313adbf228d4a72c9a76b248af2d608f340cefaf19,458ac14d8e29eb934f3cac565aeba26afa53259a6b25e0a2022076219d18dbfe,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,a059f9ce9673555922c04f62bd5ded701646df7e42c761dcdf01c4e0dabaadf1,b9569da6511e83f21e27ae3ee7d0bd0f357c77d59e916d067f53f94130030a53,35901,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146418901592565e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/0/1/2,END_FACE_TRANSITION_WEAK,1850310744,1664898153,2,IDEAL_MATCHED,35774,47912,447fe78d61bbf892de5ebc2b450e81fcd4705e2d4f0b6bcfc3893e1e38744495,458ac14d8e29eb934f3cac565aeba26afa53259a6b25e0a2022076219d18dbfe,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,c365be87ccfabd9e1492916079a47ee12600e7c6fed816f1c78b8d0d02dd48d8,cd75b37a723ce608d1295538b0d572ee243b6ab1a4cabefaeeb6bfc7c7efdc3e,35774,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462341373095413e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/0/1/3,END_FACE_TRANSITION_WEAK,1850310744,1664898153,3,IDEAL_MATCHED,35900,47912,4a880efa74a608fb60e4f4bf9b78ba10b630c36ba163f416dc4024039a39c896,458ac14d8e29eb934f3cac565aeba26afa53259a6b25e0a2022076219d18dbfe,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,03f613102b0cb701ff362c99303b2da64d039f9944cf87bd9cd27a825d446ad5,e116cfaf172b50d47f5e567d44c3d268fc22621ea05db79e807e300cc3cde0c2,35900,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146418901592565e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/0/1/4,END_FACE_TRANSITION_WEAK,1850310744,1664898153,4,IDEAL_MATCHED,35893,47912,0a3f276322a365ffd5fc0ced3c013aa0e5ffe60b77f426ec8b249e45978f8632,458ac14d8e29eb934f3cac565aeba26afa53259a6b25e0a2022076219d18dbfe,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,df4c348672a17a4d6cbdd7a7a4054be915ed28b246025c3af9f8b881c15d10ad,b94c7a895324a589d902cf80ad88945e6af808b6c712fbb696265a744f351bce,35893,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146418901592565e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_WEAK/1/0/0,END_FACE_TRANSITION_WEAK,1957656152,217775206,0,IDEAL_MATCHED,35834,47906,ef96c1ecb949966ac2a9d2d888b72a83286f80784b41c1bca75bd00af6df73d5,eec83d4dd4570273140f6015431cea0213324bf78467f99e7dae186e6e8eae16,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,068b5e14de5a55807be7f94288e8a99c846565c2536711876b3d4d1d2a0e6820,97404b2c9cdcd465780c630973ddbab4eea031dc2d6b74837318efe20cb5c57c,35834,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464169076075818e-12,0.0,0,0,True,True,True,True,True,True
