scene_id,scene_class,snapshot_id,geometry_matrix_definition,geometry_matrix_source,valid_normal_count,information_h00,information_h01,information_h02,information_h10,information_h11,information_h12,information_h20,information_h21,information_h22,geometry_lambda_min,geometry_lambda_mid,geometry_lambda_max,geometry_condition_number,geometry_entropy,direction_class,direction_source,direction_vector_x,direction_vector_y,direction_vector_z,direction_vector_norm,direction_sign_canonicalization,direction_valid,invalid_reason,PILOT_ONLY,PILOT_NONFORMAL_DO_NOT_CITE,FORMAL_MEASUREMENT_RESULT,MEASUREMENT_EVIDENCE,NO_OBVIOUS_MOTION,ACCELERATION_UNIT_UNKNOWN,POINT_COORDINATE_UNIT_STATUS
W_TEST_01,Weak,W_TEST_01_Q06,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15893,0.08472706585927878,-0.0017158897093428845,0.001688395620928604,-0.0017158897093428845,0.6962896870977341,-0.014729224365146908,0.001688395620928604,-0.014729224365146908,0.2189832470429872,0.08470199550491488,0.21854911727292758,0.6967488872221578,8.225885152631717,0.7220113122688737,weak,lambda_min,0.9999212363461232,0.002509246296796089,-0.012297348781852811,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15893,0.08472706585927878,-0.0017158897093428845,0.001688395620928604,-0.0017158897093428845,0.6962896870977341,-0.014729224365146908,0.001688395620928604,-0.014729224365146908,0.2189832470429872,0.08470199550491488,0.21854911727292758,0.6967488872221578,8.225885152631717,0.7220113122688737,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15905,0.08332742699789657,-0.003016446959163576,0.0023257272977643896,-0.003016446959163576,0.6899417468479581,-0.015575917783735268,0.0023257272977643896,-0.015575917783735268,0.22673082615414575,0.08327709395100334,0.22624223969122748,0.6904806663577698,8.291363610310645,0.727238512578144,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15905,0.08332742699789657,-0.003016446959163576,0.0023257272977643896,-0.003016446959163576,0.6899417468479581,-0.015575917783735268,0.0023257272977643896,-0.015575917783735268,0.22673082615414575,0.08327709395100334,0.22624223969122748,0.6904806663577698,8.291363610310645,0.727238512578144,strong,lambda_max,-0.005093991720064798,0.9994226124239631,-0.03359305023389181,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,16050,0.08610309993361276,-0.001880597487352307,0.0022903558073949586,-0.001880597487352307,0.688004764928317,-0.017618933938846337,0.0022903558073949586,-0.017618933938846337,0.22589213513807066,0.08606135898994265,0.22525667708415073,0.6886819639259074,8.002220415859208,0.7315522421235071,weak,lambda_min,0.9998677818072259,0.0026542202613968023,-0.016042880623563138,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,16050,0.08610309993361276,-0.001880597487352307,0.0022903558073949586,-0.001880597487352307,0.688004764928317,-0.017618933938846337,0.0022903558073949586,-0.017618933938846337,0.22589213513807066,0.08606135898994265,0.22525667708415073,0.6886819639259074,8.002220415859208,0.7315522421235071,strong,lambda_max,-0.003263298528170342,0.9992701463838257,-0.038059498535367046,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,16023,0.08754383023009724,-0.002019862757394977,0.0022018924391819105,-0.002019862757394977,0.6960719845507363,-0.014716241289086348,0.0022018924391819105,-0.014716241289086348,0.21638418521916641,0.08750105904643514,0.2159687560895423,0.6965301848640224,7.960248623898222,0.724601529305802,weak,lambda_min,0.9998554762493573,0.0029135216350994805,-0.01674926881546829,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,16023,0.08754383023009724,-0.002019862757394977,0.0022018924391819105,-0.002019862757394977,0.6960719845507363,-0.014716241289086348,0.0022018924391819105,-0.014716241289086348,0.21638418521916641,0.08750105904643514,0.2159687560895423,0.6965301848640224,7.960248623898222,0.724601529305802,strong,lambda_max,-0.0034260066565048727,0.9995242870876309,-0.0306506443709259,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q10,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15844,0.08678910746348042,-0.0020062025207680974,0.0016405258749904266,-0.0020062025207680974,0.6930936209779701,-0.01513257189643157,0.0016405258749904266,-0.01513257189643157,0.22011727155854935,0.08676344683483957,0.21965229280042253,0.6935842603647379,7.99396849326451,0.727097950289688,weak,lambda_min,0.9999239515623511,0.003010028678280233,-0.011959549292872716,0.9999999999999999,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q10,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15844,0.08678910746348042,-0.0020062025207680974,0.0016405258749904266,-0.0020062025207680974,0.6930936209779701,-0.01513257189643157,0.0016405258749904266,-0.01513257189643157,0.22011727155854935,0.08676344683483957,0.21965229280042253,0.6935842603647379,7.99396849326451,0.727097950289688,strong,lambda_max,-0.0033909165118516764,0.9994835104636617,-0.03195643904513145,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
