execution_index,run_id,scene_id,scene_class,snapshot_id,backend,direction_class,direction_source,direction_vector_x,direction_vector_y,direction_vector_z,perturbation_sign,perturbation_magnitude_m,perturbation_vector_x_m,perturbation_vector_y_m,perturbation_vector_z_m,Delta_T,T_star,T_initial
36,CP-R_TEST_01_Q02-W-50MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q02,pcl,weak,lambda_min,0.9765884366231045,-0.10302183452468287,-0.18884259865085973,-1,0.05,-0.048829421831155226,0.005151091726234144,0.009442129932542988,"[[1.0,0.0,0.0,-0.048829421831155226],[0.0,1.0,0.0,0.005151091726234144],[0.0,0.0,1.0,0.009442129932542988],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.048829421831155226],[0.0,1.0,0.0,0.005151091726234144],[0.0,0.0,1.0,0.009442129932542988],[0.0,0.0,0.0,1.0]]"
37,CP-R_TEST_01_Q02-S-10MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q02,open3d,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,1,0.01,0.0009541572717285077,0.009942327348519906,-0.0004896026916600336,"[[1.0,0.0,0.0,0.0009541572717285077],[0.0,1.0,0.0,0.009942327348519906],[0.0,0.0,1.0,-0.0004896026916600336],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0009541572717285077],[0.0,1.0,0.0,0.009942327348519906],[0.0,0.0,1.0,-0.0004896026916600336],[0.0,0.0,0.0,1.0]]"
38,CP-R_TEST_01_Q02-S-10MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q02,pcl,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,1,0.01,0.0009541572717285077,0.009942327348519906,-0.0004896026916600336,"[[1.0,0.0,0.0,0.0009541572717285077],[0.0,1.0,0.0,0.009942327348519906],[0.0,0.0,1.0,-0.0004896026916600336],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0009541572717285077],[0.0,1.0,0.0,0.009942327348519906],[0.0,0.0,1.0,-0.0004896026916600336],[0.0,0.0,0.0,1.0]]"
39,CP-R_TEST_01_Q02-S-10MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q02,open3d,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,-1,0.01,-0.0009541572717285077,-0.009942327348519906,0.0004896026916600336,"[[1.0,0.0,0.0,-0.0009541572717285077],[0.0,1.0,0.0,-0.009942327348519906],[0.0,0.0,1.0,0.0004896026916600336],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0009541572717285077],[0.0,1.0,0.0,-0.009942327348519906],[0.0,0.0,1.0,0.0004896026916600336],[0.0,0.0,0.0,1.0]]"
40,CP-R_TEST_01_Q02-S-10MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q02,pcl,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,-1,0.01,-0.0009541572717285077,-0.009942327348519906,0.0004896026916600336,"[[1.0,0.0,0.0,-0.0009541572717285077],[0.0,1.0,0.0,-0.009942327348519906],[0.0,0.0,1.0,0.0004896026916600336],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0009541572717285077],[0.0,1.0,0.0,-0.009942327348519906],[0.0,0.0,1.0,0.0004896026916600336],[0.0,0.0,0.0,1.0]]"
41,CP-R_TEST_01_Q02-S-30MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q02,open3d,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,1,0.03,0.002862471815185523,0.029826982045559718,-0.001468808074980101,"[[1.0,0.0,0.0,0.002862471815185523],[0.0,1.0,0.0,0.029826982045559718],[0.0,0.0,1.0,-0.001468808074980101],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.002862471815185523],[0.0,1.0,0.0,0.029826982045559718],[0.0,0.0,1.0,-0.001468808074980101],[0.0,0.0,0.0,1.0]]"
42,CP-R_TEST_01_Q02-S-30MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q02,pcl,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,1,0.03,0.002862471815185523,0.029826982045559718,-0.001468808074980101,"[[1.0,0.0,0.0,0.002862471815185523],[0.0,1.0,0.0,0.029826982045559718],[0.0,0.0,1.0,-0.001468808074980101],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.002862471815185523],[0.0,1.0,0.0,0.029826982045559718],[0.0,0.0,1.0,-0.001468808074980101],[0.0,0.0,0.0,1.0]]"
43,CP-R_TEST_01_Q02-S-30MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q02,open3d,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,-1,0.03,-0.002862471815185523,-0.029826982045559718,0.001468808074980101,"[[1.0,0.0,0.0,-0.002862471815185523],[0.0,1.0,0.0,-0.029826982045559718],[0.0,0.0,1.0,0.001468808074980101],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.002862471815185523],[0.0,1.0,0.0,-0.029826982045559718],[0.0,0.0,1.0,0.001468808074980101],[0.0,0.0,0.0,1.0]]"
44,CP-R_TEST_01_Q02-S-30MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q02,pcl,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,-1,0.03,-0.002862471815185523,-0.029826982045559718,0.001468808074980101,"[[1.0,0.0,0.0,-0.002862471815185523],[0.0,1.0,0.0,-0.029826982045559718],[0.0,0.0,1.0,0.001468808074980101],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.002862471815185523],[0.0,1.0,0.0,-0.029826982045559718],[0.0,0.0,1.0,0.001468808074980101],[0.0,0.0,0.0,1.0]]"
45,CP-R_TEST_01_Q02-S-50MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q02,open3d,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,1,0.05,0.004770786358642538,0.049711636742599534,-0.0024480134583001684,"[[1.0,0.0,0.0,0.004770786358642538],[0.0,1.0,0.0,0.049711636742599534],[0.0,0.0,1.0,-0.0024480134583001684],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.004770786358642538],[0.0,1.0,0.0,0.049711636742599534],[0.0,0.0,1.0,-0.0024480134583001684],[0.0,0.0,0.0,1.0]]"
46,CP-R_TEST_01_Q02-S-50MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q02,pcl,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,1,0.05,0.004770786358642538,0.049711636742599534,-0.0024480134583001684,"[[1.0,0.0,0.0,0.004770786358642538],[0.0,1.0,0.0,0.049711636742599534],[0.0,0.0,1.0,-0.0024480134583001684],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.004770786358642538],[0.0,1.0,0.0,0.049711636742599534],[0.0,0.0,1.0,-0.0024480134583001684],[0.0,0.0,0.0,1.0]]"
47,CP-R_TEST_01_Q02-S-50MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q02,open3d,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,-1,0.05,-0.004770786358642538,-0.049711636742599534,0.0024480134583001684,"[[1.0,0.0,0.0,-0.004770786358642538],[0.0,1.0,0.0,-0.049711636742599534],[0.0,0.0,1.0,0.0024480134583001684],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.004770786358642538],[0.0,1.0,0.0,-0.049711636742599534],[0.0,0.0,1.0,0.0024480134583001684],[0.0,0.0,0.0,1.0]]"
48,CP-R_TEST_01_Q02-S-50MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q02,pcl,strong,lambda_max,0.09541572717285077,0.9942327348519906,-0.048960269166003365,-1,0.05,-0.004770786358642538,-0.049711636742599534,0.0024480134583001684,"[[1.0,0.0,0.0,-0.004770786358642538],[0.0,1.0,0.0,-0.049711636742599534],[0.0,0.0,1.0,0.0024480134583001684],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.004770786358642538],[0.0,1.0,0.0,-0.049711636742599534],[0.0,0.0,1.0,0.0024480134583001684],[0.0,0.0,0.0,1.0]]"
49,CP-R_TEST_01_Q03-W-10MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,1,0.01,0.009901793197255586,-0.0010395255779939753,-0.0009348144476201197,"[[1.0,0.0,0.0,0.009901793197255586],[0.0,1.0,0.0,-0.0010395255779939753],[0.0,0.0,1.0,-0.0009348144476201197],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.009901793197255586],[0.0,1.0,0.0,-0.0010395255779939753],[0.0,0.0,1.0,-0.0009348144476201197],[0.0,0.0,0.0,1.0]]"
50,CP-R_TEST_01_Q03-W-10MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q03,pcl,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,1,0.01,0.009901793197255586,-0.0010395255779939753,-0.0009348144476201197,"[[1.0,0.0,0.0,0.009901793197255586],[0.0,1.0,0.0,-0.0010395255779939753],[0.0,0.0,1.0,-0.0009348144476201197],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.009901793197255586],[0.0,1.0,0.0,-0.0010395255779939753],[0.0,0.0,1.0,-0.0009348144476201197],[0.0,0.0,0.0,1.0]]"
51,CP-R_TEST_01_Q03-W-10MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,-1,0.01,-0.009901793197255586,0.0010395255779939753,0.0009348144476201197,"[[1.0,0.0,0.0,-0.009901793197255586],[0.0,1.0,0.0,0.0010395255779939753],[0.0,0.0,1.0,0.0009348144476201197],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009901793197255586],[0.0,1.0,0.0,0.0010395255779939753],[0.0,0.0,1.0,0.0009348144476201197],[0.0,0.0,0.0,1.0]]"
52,CP-R_TEST_01_Q03-W-10MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q03,pcl,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,-1,0.01,-0.009901793197255586,0.0010395255779939753,0.0009348144476201197,"[[1.0,0.0,0.0,-0.009901793197255586],[0.0,1.0,0.0,0.0010395255779939753],[0.0,0.0,1.0,0.0009348144476201197],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009901793197255586],[0.0,1.0,0.0,0.0010395255779939753],[0.0,0.0,1.0,0.0009348144476201197],[0.0,0.0,0.0,1.0]]"
53,CP-R_TEST_01_Q03-W-30MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,1,0.03,0.029705379591766758,-0.003118576733981926,-0.0028044433428603592,"[[1.0,0.0,0.0,0.029705379591766758],[0.0,1.0,0.0,-0.003118576733981926],[0.0,0.0,1.0,-0.0028044433428603592],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.029705379591766758],[0.0,1.0,0.0,-0.003118576733981926],[0.0,0.0,1.0,-0.0028044433428603592],[0.0,0.0,0.0,1.0]]"
54,CP-R_TEST_01_Q03-W-30MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q03,pcl,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,1,0.03,0.029705379591766758,-0.003118576733981926,-0.0028044433428603592,"[[1.0,0.0,0.0,0.029705379591766758],[0.0,1.0,0.0,-0.003118576733981926],[0.0,0.0,1.0,-0.0028044433428603592],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.029705379591766758],[0.0,1.0,0.0,-0.003118576733981926],[0.0,0.0,1.0,-0.0028044433428603592],[0.0,0.0,0.0,1.0]]"
55,CP-R_TEST_01_Q03-W-30MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,-1,0.03,-0.029705379591766758,0.003118576733981926,0.0028044433428603592,"[[1.0,0.0,0.0,-0.029705379591766758],[0.0,1.0,0.0,0.003118576733981926],[0.0,0.0,1.0,0.0028044433428603592],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.029705379591766758],[0.0,1.0,0.0,0.003118576733981926],[0.0,0.0,1.0,0.0028044433428603592],[0.0,0.0,0.0,1.0]]"
56,CP-R_TEST_01_Q03-W-30MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q03,pcl,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,-1,0.03,-0.029705379591766758,0.003118576733981926,0.0028044433428603592,"[[1.0,0.0,0.0,-0.029705379591766758],[0.0,1.0,0.0,0.003118576733981926],[0.0,0.0,1.0,0.0028044433428603592],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.029705379591766758],[0.0,1.0,0.0,0.003118576733981926],[0.0,0.0,1.0,0.0028044433428603592],[0.0,0.0,0.0,1.0]]"
57,CP-R_TEST_01_Q03-W-50MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,1,0.05,0.049508965986277936,-0.005197627889969877,-0.004674072238100599,"[[1.0,0.0,0.0,0.049508965986277936],[0.0,1.0,0.0,-0.005197627889969877],[0.0,0.0,1.0,-0.004674072238100599],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.049508965986277936],[0.0,1.0,0.0,-0.005197627889969877],[0.0,0.0,1.0,-0.004674072238100599],[0.0,0.0,0.0,1.0]]"
58,CP-R_TEST_01_Q03-W-50MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q03,pcl,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,1,0.05,0.049508965986277936,-0.005197627889969877,-0.004674072238100599,"[[1.0,0.0,0.0,0.049508965986277936],[0.0,1.0,0.0,-0.005197627889969877],[0.0,0.0,1.0,-0.004674072238100599],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.049508965986277936],[0.0,1.0,0.0,-0.005197627889969877],[0.0,0.0,1.0,-0.004674072238100599],[0.0,0.0,0.0,1.0]]"
59,CP-R_TEST_01_Q03-W-50MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,-1,0.05,-0.049508965986277936,0.005197627889969877,0.004674072238100599,"[[1.0,0.0,0.0,-0.049508965986277936],[0.0,1.0,0.0,0.005197627889969877],[0.0,0.0,1.0,0.004674072238100599],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.049508965986277936],[0.0,1.0,0.0,0.005197627889969877],[0.0,0.0,1.0,0.004674072238100599],[0.0,0.0,0.0,1.0]]"
60,CP-R_TEST_01_Q03-W-50MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q03,pcl,weak,lambda_min,0.9901793197255586,-0.10395255779939754,-0.09348144476201198,-1,0.05,-0.049508965986277936,0.005197627889969877,0.004674072238100599,"[[1.0,0.0,0.0,-0.049508965986277936],[0.0,1.0,0.0,0.005197627889969877],[0.0,0.0,1.0,0.004674072238100599],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.049508965986277936],[0.0,1.0,0.0,0.005197627889969877],[0.0,0.0,1.0,0.004674072238100599],[0.0,0.0,0.0,1.0]]"
61,CP-R_TEST_01_Q03-S-10MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,strong,lambda_max,0.10002626331853963,0.9939319165659176,-0.04576124865136622,1,0.01,0.0010002626331853963,0.009939319165659176,-0.00045761248651366224,"[[1.0,0.0,0.0,0.0010002626331853963],[0.0,1.0,0.0,0.009939319165659176],[0.0,0.0,1.0,-0.00045761248651366224],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0010002626331853963],[0.0,1.0,0.0,0.009939319165659176],[0.0,0.0,1.0,-0.00045761248651366224],[0.0,0.0,0.0,1.0]]"
62,CP-R_TEST_01_Q03-S-10MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q03,pcl,strong,lambda_max,0.10002626331853963,0.9939319165659176,-0.04576124865136622,1,0.01,0.0010002626331853963,0.009939319165659176,-0.00045761248651366224,"[[1.0,0.0,0.0,0.0010002626331853963],[0.0,1.0,0.0,0.009939319165659176],[0.0,0.0,1.0,-0.00045761248651366224],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0010002626331853963],[0.0,1.0,0.0,0.009939319165659176],[0.0,0.0,1.0,-0.00045761248651366224],[0.0,0.0,0.0,1.0]]"
63,CP-R_TEST_01_Q03-S-10MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,strong,lambda_max,0.10002626331853963,0.9939319165659176,-0.04576124865136622,-1,0.01,-0.0010002626331853963,-0.009939319165659176,0.00045761248651366224,"[[1.0,0.0,0.0,-0.0010002626331853963],[0.0,1.0,0.0,-0.009939319165659176],[0.0,0.0,1.0,0.00045761248651366224],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0010002626331853963],[0.0,1.0,0.0,-0.009939319165659176],[0.0,0.0,1.0,0.00045761248651366224],[0.0,0.0,0.0,1.0]]"
64,CP-R_TEST_01_Q03-S-10MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q03,pcl,strong,lambda_max,0.10002626331853963,0.9939319165659176,-0.04576124865136622,-1,0.01,-0.0010002626331853963,-0.009939319165659176,0.00045761248651366224,"[[1.0,0.0,0.0,-0.0010002626331853963],[0.0,1.0,0.0,-0.009939319165659176],[0.0,0.0,1.0,0.00045761248651366224],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0010002626331853963],[0.0,1.0,0.0,-0.009939319165659176],[0.0,0.0,1.0,0.00045761248651366224],[0.0,0.0,0.0,1.0]]"
65,CP-R_TEST_01_Q03-S-30MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,strong,lambda_max,0.10002626331853963,0.9939319165659176,-0.04576124865136622,1,0.03,0.0030007878995561886,0.029817957496977528,-0.0013728374595409867,"[[1.0,0.0,0.0,0.0030007878995561886],[0.0,1.0,0.0,0.029817957496977528],[0.0,0.0,1.0,-0.0013728374595409867],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0030007878995561886],[0.0,1.0,0.0,0.029817957496977528],[0.0,0.0,1.0,-0.0013728374595409867],[0.0,0.0,0.0,1.0]]"
66,CP-R_TEST_01_Q03-S-30MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q03,pcl,strong,lambda_max,0.10002626331853963,0.9939319165659176,-0.04576124865136622,1,0.03,0.0030007878995561886,0.029817957496977528,-0.0013728374595409867,"[[1.0,0.0,0.0,0.0030007878995561886],[0.0,1.0,0.0,0.029817957496977528],[0.0,0.0,1.0,-0.0013728374595409867],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0030007878995561886],[0.0,1.0,0.0,0.029817957496977528],[0.0,0.0,1.0,-0.0013728374595409867],[0.0,0.0,0.0,1.0]]"
67,CP-R_TEST_01_Q03-S-30MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,strong,lambda_max,0.10002626331853963,0.9939319165659176,-0.04576124865136622,-1,0.03,-0.0030007878995561886,-0.029817957496977528,0.0013728374595409867,"[[1.0,0.0,0.0,-0.0030007878995561886],[0.0,1.0,0.0,-0.029817957496977528],[0.0,0.0,1.0,0.0013728374595409867],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0030007878995561886],[0.0,1.0,0.0,-0.029817957496977528],[0.0,0.0,1.0,0.0013728374595409867],[0.0,0.0,0.0,1.0]]"
68,CP-R_TEST_01_Q03-S-30MM-NEG-PCL,R_TEST_01,Rich,R_TEST_01_Q03,pcl,strong,lambda_max,0.10002626331853963,0.9939319165659176,-0.04576124865136622,-1,0.03,-0.0030007878995561886,-0.029817957496977528,0.0013728374595409867,"[[1.0,0.0,0.0,-0.0030007878995561886],[0.0,1.0,0.0,-0.029817957496977528],[0.0,0.0,1.0,0.0013728374595409867],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0030007878995561886],[0.0,1.0,0.0,-0.029817957496977528],[0.0,0.0,1.0,0.0013728374595409867],[0.0,0.0,0.0,1.0]]"
69,CP-R_TEST_01_Q03-S-50MM-POS-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,strong,lambda_max,0.10002626331853963,0.9939319165659176,-0.04576124865136622,1,0.05,0.005001313165926982,0.049696595828295886,-0.002288062432568311,"[[1.0,0.0,0.0,0.005001313165926982],[0.0,1.0,0.0,0.049696595828295886],[0.0,0.0,1.0,-0.002288062432568311],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.005001313165926982],[0.0,1.0,0.0,0.049696595828295886],[0.0,0.0,1.0,-0.002288062432568311],[0.0,0.0,0.0,1.0]]"
70,CP-R_TEST_01_Q03-S-50MM-POS-PCL,R_TEST_01,Rich,R_TEST_01_Q03,pcl,strong,lambda_max,0.10002626331853963,0.9939319165659176,-0.04576124865136622,1,0.05,0.005001313165926982,0.049696595828295886,-0.002288062432568311,"[[1.0,0.0,0.0,0.005001313165926982],[0.0,1.0,0.0,0.049696595828295886],[0.0,0.0,1.0,-0.002288062432568311],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.005001313165926982],[0.0,1.0,0.0,0.049696595828295886],[0.0,0.0,1.0,-0.002288062432568311],[0.0,0.0,0.0,1.0]]"
71,CP-R_TEST_01_Q03-S-50MM-NEG-O3D,R_TEST_01,Rich,R_TEST_01_Q03,open3d,strong,lambda_max,0.10002626331853963,0.9939319165659176,-0.04576124865136622,-1,0.05,-0.005001313165926982,-0.049696595828295886,0.002288062432568311,"[[1.0,0.0,0.0,-0.005001313165926982],[0.0,1.0,0.0,-0.049696595828295886],[0.0,0.0,1.0,0.002288062432568311],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.005001313165926982],[0.0,1.0,0.0,-0.049696595828295886],[0.0,0.0,1.0,0.002288062432568311],[0.0,0.0,0.0,1.0]]"
